time,cg_disp,cg_pitch,tip_disp
8.908341121495328,1.840074018817806,0.14758656495531175,0.5264996490248905
8.911545560747664,1.8409064190013515,0.12509798162079264,0.32762806888175633
8.91475,1.8416994177155783,0.10179915791790672,0.12622165594554513
8.917954439252336,1.8424481830695576,0.07782625397979419,-0.07652937356722511
8.921158878504672,1.8431481319613434,0.0533198398987778,-0.2794232969838154
8.92436331775701,1.8437949580658344,0.028424072851423003,-0.48125399750883896
8.927567757009346,1.8443846582593042,0.0032858504888863753,-0.6808181236788594
8.930772196261682,1.844913557318838,-0.021946054460897372,-0.8769222534839616
8.933976635514018,1.8453783307447016,-0.04712187330592676,-1.0683900205520054
8.937181074766356,1.8457760255643867,-0.0720917290426536,-1.2540691598981328
8.940385514018692,1.8461040789886598,-0.09670652729927444,-1.4328384311035436
8.943589953271028,1.8463603348023385,-0.12081884527800558,-1.6036143773994067
8.946794392523364,1.8465430573856547,-0.14428381339557247,-1.7653578799891527
8.949998831775702,1.846650943275831,-0.16695998434704837,-1.9170804680404525
8.953203271028038,1.8466831301928808,-0.18871018437852086,-2.0578503461118776
8.956407710280374,1.8466392034684658,-0.20940234164728602,-2.186798102343015
8.95961214953271,1.846519199831943,-0.22891028667243585,-2.303122062523564
8.962816588785046,1.8463236085232784,-0.2471145200321921,-2.4060932571574387
8.966021028037384,1.8460533697183383,-0.2639029426461945,-2.495059970840919
8.96922546728972,1.8457098702679833,-0.27917154419070295,-2.5694518456662045
8.972429906542056,1.8452949367683844,-0.2928250454319341,-2.6287835129291053
8.975634345794392,1.8448108259958989,-0.3047774905265575,-2.672657730147105
8.97883878504673,1.8442602127556034,-0.314952785626838,-2.7007680032665364
8.982043224299066,1.8436461752081137,-0.32328518043832416,-2.712900676939518
8.985247663551402,1.8429721777545076,-0.32971968970723853,-2.708936478865925
8.988452102803738,1.842242051573922,-0.334212451960035,-2.6888515074049586
8.991656542056074,1.8414599729226355,-0.3367310231771344,-2.6527176549456457
8.994860981308411,1.8406304393170903,-0.3372546034558517,-2.6007024628643167
8.998065420560748,1.8397582437362427,-0.33577419510402584,-2.533068407268742
