v_inf,re,im
2.0,-8.73411113004546,101.07707791299744
2.0,-27.660568186562205,101.18907354276509
2.0,-27.48556476691076,101.32575675279745
2.0,-27.922463746490767,101.36233761932746
2.0,-27.304867745889624,101.81900404437367
2.0,-27.874828518617356,101.91457695429497
2.0,-27.428469097459924,102.12204892522264
2.0,-1628.5637737395132,102.64128136515502
2.0,-27.35065841793464,102.80569585819914
2.0,-25.51621910547146,103.16751014727039
2.0,-20.762615188989045,103.2692645309868
2.0,-15.51742099267803,103.42897784723557
2.0,-27.25948280510947,103.57975695694276
2.0,-27.597497869791003,103.6712673089081
2.0,-27.38844384326446,103.6732059584129
2.0,-27.27095013255192,103.80045648606242
2.0,-27.10597508987819,103.8266984883848
2.0,-27.635126711736273,103.8345166928145
2.0,-27.0563277589385,103.8841662033734
2.0,-27.31082071920672,103.90176301828735
2.0,-27.7005814867126,104.0241699014006
2.0,-27.388992934383893,104.1156126281248
2.0,-28.38752106783503,104.25567487945305
2.0,-27.562893111769107,104.37226022661395
2.0,-22.82666898068861,105.54541162243213
2.0,-26.38737544558038,105.55525019826266
2.0,-15.071049749983212,105.6182845619442
2.0,-608.6086311013662,105.63810460871488
2.0,-8.765136224278313,105.64340997584385
2.0,-27.563066685585422,105.73445496574696
2.0,-27.81483834289593,105.83735898187653
2.0,-27.444718448190176,105.85296625582849
2.0,-27.330898887798888,106.43499900614367
2.0,-2084.221639819203,106.6156858394694
2.0,-27.987902899052784,106.65803863690836
2.0,-27.32158442854386,106.72030486946417
2.0,-39.485543839824736,107.10451211619316
2.0,-27.349698735834515,107.37723559113456
2.0,-0.869559159973617,107.60530211763131
2.0,-25.547351340159764,107.73982648349045
2.0,-20.795630178628247,107.84111726509097
2.0,-15.549041795322173,107.98974584638263
2.0,-27.249552350249868,108.17073478130892
2.0,-27.364091803758452,108.32000491448862
2.0,-27.73299365367388,108.36224136838733
2.0,-27.58049513835785,108.42132703674571
2.0,-27.126430884199742,108.45523828919451
2.0,-27.34148819272512,108.46727783546164
2.0,-27.04798463968472,108.475764881704
2.0,-27.26328527398109,108.4845670743152
2.0,-27.636329565517165,108.71636276312967
2.0,-27.389925934759844,108.73886065529481
2.0,-27.487692049958877,109.04762654533266
2.0,-28.398163477101946,109.21986658738875
2.0,-22.84522109374664,110.11069921945968
2.0,-26.415944851032215,110.12191613043885
2.0,-15.099905144166542,110.18553247056181
2.0,-8.794155163254251,110.20952423890196
2.0,-67.451387155045,110.23950287058128
2.0,-2163.8934568381856,110.2493777897186
2.0,-27.475472563959723,110.31490210739538
2.0,-27.704332390514253,110.35275968323083
2.0,-27.3827686716736,110.39492331950925
2.0,-27.331584760404013,111.01859067419775
2.0,-28.260652703499503,111.32515082347905
2.0,-27.2442806831178,111.35925492228696
2.0,-27.314616708375706,111.92247696838245
2.0,-2005.1181227137326,112.12406341922377
2.0,-25.579350574957818,112.31245714555703
2.0,-20.82590616621185,112.41230144472613
2.0,-2036.3108201930315,112.41490548376672
2.0,-15.578143014690916,112.551123145165
2.0,-27.23898562320849,112.76403400934119
2.0,-27.73694046129749,112.85066084663721
2.0,-27.320749338070165,112.91640588771138
2.0,-27.15818910038928,113.03147958246856
2.0,-27.570637887128424,113.05900476195583
2.0,-27.04341840741867,113.07672901803996
2.0,-27.46144873568389,113.08300543958767
2.0,-851.808906408843,113.20471190131684
2.0,-27.222158987535796,113.23180042794263
2.0,-27.398455255174355,113.34566706176686
2.0,-27.578609571302255,113.43969447436824
2.0,-1712.2768078610911,113.62093451353151
2.0,-27.412870964518305,113.72553976937195
2.0,-28.261575179528243,114.09823471814124
2.0,-22.860760098599645,114.67739531237144
2.0,-26.446537897549863,114.6799453376479
2.0,-15.12658169300998,114.75266612350829
2.0,-8.820533787266532,114.77484740839279
2.0,-27.58648456662782,114.90243442255831
2.0,-27.408979122345308,114.90893635289021
2.0,-27.31247437190106,114.95714962696339
2.0,-27.308474790092294,115.61263760702276
2.0,-28.519624725383043,115.71260435222574
2.0,-27.20165335009142,116.00453108678755
2.0,-27.245238677801556,116.48893339603781
2.0,-25.611221406595913,116.88252104193396
2.0,-20.853409077410475,116.98310506120004
2.0,-15.604717916953467,117.11256434460496
2.0,-1198.814035686885,117.18230904132213
2.0,-27.231245143353632,117.35487911206954
2.0,-27.573033866915758,117.37255429592473
2.0,-27.304877540131958,117.4762920223853
2.0,-27.168538312478095,117.61170026883305
2.0,-27.665360997327586,117.64787749225069
2.0,-27.051700270162687,117.673578187984
2.0,-27.53923676078602,117.78985650401637
2.0,-27.201701550442355,117.94513956144465
2.0,-27.383331968949847,117.94805075224988
2.0,-27.52819730623132,118.17953695785631
2.0,-27.342606515748834,118.41342390729312
2.0,-28.059224287384833,118.8576170766058
2.0,-26.470786502817703,119.22747212608829
2.0,-22.873469854908613,119.24611355013353
2.0,-15.151104193043532,119.31972342644883
2.0,-8.84401494673101,119.33990241750564
2.0,-27.470507877003524,119.49505889716616
2.0,-27.36173733063977,119.49577644292282
2.0,-27.24005824610796,119.53398407404455
2.0,-1423.7081069912883,119.66845507208103
2.0,-1476.9296210663117,119.77583875408261
2.0,-28.479585529994292,120.07620629310144
2.0,-27.27751951581532,120.22194248933474
2.0,-27.18576094097724,120.64887485104339
2.0,-27.174672502722107,121.08335735787189
2.0,-1545.4461524242943,121.25607767425261
2.0,-1626.925935559086,121.39526265101411
2.0,-25.639227844479233,121.44878013262864
2.0,-20.878208327129304,121.55386664615406
2.0,-788.0078091228548,121.58959458776918
2.0,-15.628740337575257,121.6740951682702
2.0,-27.221171070482253,121.9415695001371
2.0,-27.46796729903481,121.96910689962142
2.0,-27.29123218183871,122.01860115958539
2.0,-27.18945595375595,122.1880686722332
2.0,-27.065925237972444,122.2611798951543
2.0,-27.771149315329954,122.26753577248311
2.0,-27.599379684386403,122.45972203116563
2.0,-27.350989960338342,122.56046478983272
2.0,-27.181971888779888,122.63766452878285
2.0,-2056.660717072969,122.91267878087626
2.0,-27.47770744304279,122.92157787128089
2.0,-2047.9509341519188,122.92364376707712
2.0,-27.282784803347123,123.11166885674345
2.0,-27.83914745798795,123.56166925161925
2.0,-26.48007913499218,123.7692684595412
2.0,-22.88385430028275,123.81748902488408
2.0,-15.173598749777629,123.88672902841023
2.0,-8.864829010949263,123.90488743565125
2.0,-27.292675209094963,124.06059845037511
2.0,-27.400779178110476,124.12152096482959
2.0,-27.167480584777003,124.12833246964672
2.0,-28.350299804002574,124.64884630158485
2.0,-27.245034690097143,124.84884695069326
2.0,-27.19938477526782,125.2861615423476
2.0,-0.9603721216564005,125.46296544560651
2.0,-27.115229326629724,125.69363380607467
2.0,-25.659795714584675,126.01435642417397
2.0,-20.900513117123346,126.12494281742981
2.0,-15.650524527053284,126.23576628616954
2.0,-2021.2410561546717,126.51914825520674
2.0,-27.19858717837311,126.53763271546556
2.0,-27.259029944025457,126.54303567465037
2.0,-1882.8215210489072,126.57335447640955
2.0,-27.443444726037605,126.5834390569328
2.0,-2103.471666400217,126.61400897810732
2.0,-27.209011016768613,126.74011453417695
2.0,-27.08286644093392,126.83458935121455
2.0,-27.890818595806603,126.8353545394657
2.0,-27.669791594149757,127.11344478204336
2.0,-27.315074006347153,127.19720171955397
2.0,-2112.3865143307426,127.24410135425676
2.0,-27.153390049395153,127.31992808976972
2.0,-27.429821748467184,127.66618158725177
2.0,-27.236582531087873,127.8173802943164
2.0,-27.64675003195578,128.26199788712267
2.0,-26.471756664288424,128.31754966837283
2.0,-22.892794808897193,128.39217841645933
2.0,-15.194187040812515,128.45362845343433
2.0,-8.882896131390467,128.46972663083963
2.0,-27.204880420749877,128.6551734775916
2.0,-27.35621291149028,128.71812604811143
2.0,-27.104476912705202,128.73631621379738
2.0,-28.297206882839223,129.34081032814478
2.0,-27.218805741831634,129.49497299355036
2.0,-1935.3896380834497,129.60898695232703
2.0,-27.252741969190108,129.9010449154593
2.0,-2096.751029957703,130.01489420621942
2.0,-27.06766169256559,130.30843715679714
2.0,-25.674080398206822,130.58423884212837
2.0,-20.92073532043021,130.69664918926264
2.0,-15.670376576862495,130.79733686553337
2.0,-27.227243310746612,131.06707373305593
2.0,-27.149748423842635,131.13993011154383
2.0,-27.435835393475873,131.1608889550402
2.0,-27.207594432351033,131.278904573407
2.0,-28.003581092151553,131.31047812543326
2.0,-27.08883541668214,131.3884398520179
2.0,-27.75498753650602,131.74169213391437
2.0,-27.302473977606976,131.8593022288184
2.0,-27.118603075164625,132.00170564138017
2.0,-1332.623362930981,132.0365309205212
2.0,-27.39241333205152,132.4053483694714
2.0,-27.204681606798285,132.52781470620673
2.0,-26.45565091941295,132.88259021159544
2.0,-27.50028659419095,132.95667106018487
2.0,-22.90187520304043,132.9706181611283
2.0,-15.212915458285627,133.0203443219698
2.0,-8.897335583083766,133.03506207435188
2.0,-27.12189264300908,133.27026734586164
2.0,-27.299952005400016,133.3001591189879
2.0,-27.05205291257957,133.34891206985702
2.0,-719.9616326184582,134.05257617672524
2.0,-28.383004752778458,134.07285331351204
2.0,-27.199141472100266,134.1610051590631
2.0,-27.357033017960553,134.4359286239119
2.0,-27.026226839151093,134.92360200967246
2.0,-25.686837248073658,135.15979272616624
2.0,-20.939538409320974,135.26906891748214
2.0,-15.68829343090102,135.3584746929857
2.0,-27.158867654396953,135.61480315976752
2.0,-28.01003304777918,135.66547608382066
2.0,-27.400231803063207,135.7222654609556
2.0,-27.10236942494435,135.73543451843653
2.0,-27.187427622740444,135.8055301648232
2.0,-27.068124446036443,135.93732532226505
2.0,-2149.214508271879,136.06762747836964
2.0,-27.84202990145923,136.32024581763565
2.0,-27.316177845614682,136.5261483373241
2.0,-27.0868937538088,136.68742240885248
2.0,-27.36726959252107,137.12819955522028
2.0,-1.0296862100878845,137.1302834436622
2.0,-27.187177227300875,137.24066323916756
2.0,-26.445409537477364,137.4616205730345
2.0,-22.913374616084642,137.55213788716725
2.0,-15.22975797221228,137.58683721054445
2.0,-8.908522845262839,137.60437373920863
2.0,-27.39010088244618,137.63528716461502
2.0,-27.225231078500148,137.88492856691502
2.0,-27.044558970561454,137.9022804187323
2.0,-27.00817443790962,137.96033594223138
2.0,-28.661278188621928,138.5724847329169
2.0,-27.1487742587582,138.83591120029575
2.0,-27.43129554111286,138.84202118938575
2.0,-26.990131133469745,139.53968538472577
2.0,-25.70139477819364,139.73803416060258
2.0,-20.957612081982322,139.8417479245352
2.0,-15.703958059726746,139.91907926617233
2.0,-27.76316180489754,140.10770141001316
2.0,-2.027977106189453,140.13673094665893
2.0,-27.066557001893187,140.2020445750956
2.0,-27.340834409311906,140.2990941128672
2.0,-27.123393462324326,140.31698888879023
2.0,-27.053502240923184,140.33953516594534
2.0,-27.027615528603885,140.49959698019487
2.0,-27.876826422998892,140.8467834214991
2.0,-2076.932012420657,141.10693554428414
2.0,-27.348455592953865,141.19288373734125
2.0,-27.063245888351194,141.3746925627876
2.0,-1552.4466896915085,141.3813612853281
2.0,-1674.4231390910502,141.70745044826091
2.0,-27.351839431062096,141.8264741021674
2.0,-27.18375916271448,141.95060279866476
2.0,-26.445248463767303,142.0432547517735
2.0,-22.928996371070383,142.13419877385843
2.0,-15.244653632529547,142.15318333825007
2.0,-8.924828679369345,142.177853946803
2.0,-27.29548683580906,142.29323879638443
2.0,-27.13826949511744,142.4886177185042
2.0,-26.954239414540098,142.55020162300428
2.0,-26.991294566651305,142.56818950724286
2.0,-28.601362433442915,142.8675531212462
2.0,-27.403162243107367,143.32914957014498
2.0,-27.08465972673579,143.46395410791854
2.0,-26.957265994248992,144.15267067311885
2.0,-25.717325210762205,144.31489840279207
2.0,-2035.2079250458867,144.34743351635433
2.0,-20.975076562291516,144.41377622296
2.0,-15.717125095434238,144.47958347534183
2.0,-27.564260602001436,144.7741429517492
2.0,-26.967444489659005,144.83217878297546
2.0,-27.035075915185107,144.84965126282336
2.0,-27.26909649452888,144.89260301462693
2.0,-26.989158820891546,144.95873637459349
2.0,-26.97875459136211,145.0795830994964
2.0,-1.0740701595772069,145.3137653408337
2.0,-27.838133144521333,145.39041454657328
2.0,-1915.7226733476987,145.7626499299649
2.0,-27.399928048226133,145.86052743675924
2.0,-27.048522764415804,146.06305345253165
2.0,-27.338475125761388,146.49541783297303
2.0,-26.449022540798786,146.6201255721688
2.0,-27.185223219125557,146.64448243084814
2.0,-22.948125163023377,146.71346765020397
2.0,-15.257680291965693,146.71955553154208
2.0,-8.944004950193058,146.7441042314153
2.0,-27.19648828625201,146.94851064168995
2.0,-27.055221896251027,147.11304497038122
2.0,-26.885213697219086,147.1804254632681
2.0,-26.968279877003635,147.2031236110699
2.0,-28.423253449274885,147.42463084031735
2.0,-2061.6410485663905,147.77968765496237
2.0,-27.338515567680066,147.8982521066938
2.0,-27.029409149800706,148.07395905462766
2.0,-26.920973468714024,148.76463436755827
2.0,-25.731105815450135,148.8881853113954
2.0,-20.991291396218166,148.98453600136023
2.0,-15.728173631436043,149.0404868654222
2.0,-26.94768986856213,149.44542100075378
2.0,-26.86929287010307,149.47574911752585
2.0,-27.461382014649534,149.48288434236264
2.0,-27.18775751031789,149.51047454951504
2.0,-26.921086707029676,149.58691282374886
2.0,-863.0327829493054,149.59011709014578
2.0,-26.93214505131502,149.67763155776882
2.0,-27.777151049174325,149.9836739881495
2.0,-2086.5442694563035,150.37257808086756
2.0,-27.47533709728207,150.52614403452003
2.0,-27.04743164003896,150.75292957308042
2.0,-27.31026426806822,151.1458012277761
2.0,-26.450015233408358,151.19360049915363
2.0,-1.0952976892909738,151.250374142806
2.0,-15.269033945713309,151.28599540592688
2.0,-22.96809057401335,151.28815197132127
2.0,-8.95821474937018,151.30682850991047
2.0,-27.169099034191895,151.3224780183521
2.0,-27.106945294476816,151.61715035120406
2.0,-26.982515234846616,151.74646698951165
2.0,-26.834823345186095,151.82060770196918
2.0,-26.942867940409126,151.83423005610723
2.0,-28.398986745671248,152.09863353139986
2.0,-27.2721973181711,152.52144961834108
2.0,-26.973414020913822,152.67725215410795
2.0,-26.88192229834977,153.38239945526337
2.0,-25.738311189923607,153.45972111934017
2.0,-21.005512009133085,153.55414214203734
2.0,-15.737640275361729,153.6017559949087
2.0,-26.86769949446217,154.0899512836017
2.0,-26.789710438080952,154.12544003590054
2.0,-27.110763963498368,154.15635688269919
2.0,-27.41318033241302,154.196842326708
2.0,-26.853016761742616,154.225089959497
2.0,-26.896861317344015,154.2920468743615
2.0,-27.731159042800112,154.61102577013463
2.0,-27.57875096158613,155.1849462372382
2.0,-27.066665554747992,155.43606076937024
2.0,-26.446300848353122,155.7681810185646
2.0,-1.112216226857622,155.77761678053832
2.0,-27.262997790188265,155.80608107962092
2.0,-15.278828506575609,155.85243392697444
2.0,-22.986294687317194,155.85873772492008
2.0,-8.968823972543522,155.8695381902242
2.0,-479.5951897928558,155.9194735390542
2.0,-27.134350451269157,155.9992158081675
2.0,-2214.2250161805964,156.22420139216234
2.0,-27.031527590201556,156.29049329072168
2.0,-26.916045607758697,156.37826051765404
2.0,-1466.4276916583392,156.38429530953977
2.0,-26.798173960155992,156.46241865497018
2.0,-26.918613299335572,156.4661405964971
2.0,-2137.0549210398044,156.49971761706908
2.0,-28.586187362790557,156.68947818224785
2.0,-27.221949184266386,157.1864169182449
2.0,-26.90489797094961,157.28055966487804
2.0,-26.845532689028623,158.00649360799636
2.0,-25.738072797966307,158.03510969371743
2.0,-21.01742160173262,158.1230693023025
2.0,-15.745748481853868,158.16313932952445
2.0,-26.8109525002617,158.75749077705817
2.0,-2052.9841437777322,158.76370429603637
2.0,-26.72372547568569,158.78499003148443
2.0,-27.049205017096998,158.8210187199138
2.0,-26.791435255307956,158.86541549016542
2.0,-27.401723260779615,158.91194019582903
2.0,-26.867889099338775,158.924985427837
2.0,-2113.8002915022207,159.1043358840524
2.0,-27.720929327505687,159.23752057743297
2.0,-1.124366014436126,159.3367343004414
2.0,-27.72175860258517,159.83780616875958
2.0,-27.098522290130102,160.09766412546963
2.0,-26.439946471099844,160.34829398905
2.0,-15.287094942012276,160.41881525798615
2.0,-23.001580927975663,160.42674292277073
2.0,-8.977080608781346,160.43260661584458
2.0,-27.216088479016175,160.49605962376594
2.0,-1652.4863128579004,160.61263697753552
2.0,-27.088230170510894,160.67868163377508
2.0,-28.781447229115432,160.82688146609001
2.0,-2015.4157872652852,160.95759015906086
2.0,-26.969390315283956,160.96942545379193
2.0,-26.847787464470063,161.0099747058908
2.0,-26.891858654372207,161.09781224861652
2.0,-26.770981884807007,161.10039496104858
2.0,-2042.4108715369282,161.41737763517088
2.0,-1054.0452119646466,161.67967777229853
2.0,-1586.2651124912547,161.73436416846107
2.0,-27.198722016762506,161.87817262106734
2.0,-26.821310359195312,161.90430328829547
2.0,-1.133184963680346,162.1997405776179
2.0,-25.73524884724808,162.61824781103314
2.0,-26.81265833738381,162.63298816357272
2.0,-21.027065969656277,162.69171374239767
2.0,-15.752508137807142,162.72446324033513
2.0,-26.776029324212324,163.42981212334507
2.0,-26.67358638935893,163.45373380472813
2.0,-27.002131916204252,163.49293369106374
2.0,-26.738777583953667,163.51080894861747
2.0,-26.842802617771998,163.5748542156301
2.0,-27.419747658021834,163.63321668091623
2.0,-27.725334497753664,163.786016192997
2.0,-1716.444370674797,164.3806103164514
2.0,-28.00325925360405,164.4157204486663
2.0,-1.1397067851818885,164.53910201667128
2.0,-27.12825969500521,164.74203110903983
2.0,-26.436969673263672,164.93471344065975
2.0,-28.17432090240222,164.96285698291052
2.0,-15.293831477114205,164.98512012386036
2.0,-23.01401231411489,164.99335571188172
2.0,-8.983523048146163,164.99603670992113
2.0,-27.192802662281693,165.2054290508462
2.0,-27.034006261987646,165.3648654759745
2.0,-26.92284999836685,165.6521955874104
2.0,-26.778473941908693,165.6596359538495
2.0,-26.854995015532197,165.72503699919517
2.0,-26.749245347382974,165.73149934164704
2.0,-2088.4961035713122,165.87313990856785
2.0,-2178.4621107623466,165.98651871081742
2.0,-1.1472693760330315,166.46381039105196
2.0,-26.7425431671133,166.55899165690758
2.0,-27.20008038197511,166.5876649955187
2.0,-1.2763883022270883,166.60993548228197
2.0,-25.735665644713865,167.20719634057426
2.0,-21.03461367342519,167.26027355182723
2.0,-26.779682023373887,167.26050804096133
2.0,-15.757853895646237,167.28568685735624
2.0,-1.1482694744276778,168.0546252779223
2.0,-26.75414869227361,168.09977190901853
2.0,-26.638755172742822,168.1250252431182
2.0,-26.69627753827943,168.16746258865882
2.0,-26.96175199938792,168.16801863954407
2.0,-26.830100273137006,168.2368171582559
2.0,-27.624952869371057,168.26362082105118
2.0,-27.43819739224184,168.3878182586465
2.0,-28.05951183954692,168.85226605443992
2.0,-1.1509399703049674,169.34605258619362
2.0,-27.15752245568439,169.36917962809693
2.0,-26.441380765148235,169.52189530596291
2.0,-15.299031941795532,169.5513674512212
2.0,-23.023980134136618,169.55897352937305
2.0,-8.988596761101935,169.55966810143119
2.0,-27.778468491232992,169.80982508164374
2.0,-27.189586989381304,169.91651930819637
2.0,-26.979363991486746,170.06385082727323
2.0,-26.90142826183335,170.33079832256726
2.0,-26.703918070919336,170.3347798436409
2.0,-26.749197665425452,170.3404732878607
2.0,-1.1529293225618007,170.36797410233567
2.0,-26.788396886022383,170.3740615764444
2.0,-1.1543219307265051,171.1325867476056
2.0,-26.68364500743875,171.23625529683687
2.0,-27.224547617620967,171.31604755568318
2.0,-1.155211722503993,171.64342790196352
2.0,-25.74125567983891,171.79668078807273
2.0,-21.04020560566898,171.82880360939166
2.0,-15.761765823875985,171.84688505007134
2.0,-26.74261510853465,171.8925111758067
2.0,-1.1556426805596818,171.89962991556393
2.0,-26.740656445312272,172.76962807370518
2.0,-26.61425484005283,172.79661978698698
2.0,-26.667953606010443,172.83299208407686
2.0,-26.921091780524364,172.84954796782708
2.0,-27.54129305445314,172.88324228282676
2.0,-26.83474469987798,172.90366614613893
2.0,-27.40808664421331,173.10645632218376
2.0,-28.17772281093964,173.45388531155328
2.0,-27.16403154029026,173.9781824995967
2.0,-26.450445202868867,174.10362564268064
2.0,-15.302715968137827,174.11759279435347
2.0,-8.992285004270164,174.12318438903617
2.0,-23.031536376531346,174.12353815591055
2.0,-1551.2019923056473,174.53457357055828
2.0,-681.3542527464193,174.5401821359992
2.0,-27.616962592436924,174.61713573186617
2.0,-1.1942365622216207,174.6259049346616
2.0,-27.19966771100713,174.63199768377535
2.0,-26.93509433673868,174.77361471410316
2.0,-26.71053313151429,174.97782609796715
2.0,-26.884366002162796,174.99098431812294
2.0,-26.646636928862552,174.99647555222666
2.0,-26.759559277699267,175.0547202896298
2.0,-26.650317535195374,175.92575051033057
2.0,-27.26742003092503,176.0670412442728
2.0,-25.74977400267159,176.38206032014585
2.0,-21.043912673688556,176.3973071825332
2.0,-15.764318763502745,176.4081220029393
2.0,-26.701631041841683,176.53690087324028
2.0,-2001.1863693430312,176.9512141097361
2.0,-26.73612882280721,177.43854216446402
2.0,-26.598680735901496,177.47151033701374
2.0,-26.653509581200126,177.5044573208658
2.0,-26.86909358672599,177.52861619950863
2.0,-26.86778650372466,177.58568383445544
2.0,-27.494646163299386,177.61002208919047
2.0,-27.372498168296595,177.77376239264487
2.0,-1.1755424037534459,178.005319805498
2.0,-28.434083879808902,178.1402968267722
2.0,-27.14721574074643,178.60341328355722
2.0,-26.45847805295505,178.67884552546442
2.0,-15.304915403034792,178.68381178861117
2.0,-8.994502348099624,178.6866310782226
2.0,-23.036340544567103,178.6870936892706
2.0,-27.233315903726478,179.35259877674525
2.0,-27.54676639029002,179.3895109911857
2.0,-26.904822198114548,179.4870040616597
2.0,-2065.2971118974124,179.52368728504638
2.0,-26.67321362862576,179.64369430391457
2.0,-26.865392521603397,179.64985105228925
2.0,-26.61211711665716,179.66978523751462
2.0,-26.744590405123343,179.72592759874487
2.0,-1.1702757906206624,179.73110627905672
2.0,-641.1606331973151,179.97776628233424
2.0,-26.644800733542723,180.61726134355519
2.0,-1.1683195207549582,180.7282407042822
2.0,-27.307474498101477,180.8488463420249
2.0,-25.75635885916875,180.96165672731968
2.0,-21.045761438828023,180.96578974312266
2.0,-15.765583887894419,180.969389523822
2.0,-26.664885725388196,181.20066614676148
2.0,-1.167503858674573,181.3556887556116
2.0,-1.1671122130300207,181.77600417336936
2.0,-1.1669105071651795,182.07135759230002
2.0,-26.73763170756491,182.10569009937623
2.0,-26.59648269316622,182.1508505960279
2.0,-26.654230879732758,182.18037577703655
2.0,-26.85466817210576,182.18697068529485
2.0,-1.166798329226616,182.2868940423054
2.0,-26.886006023797023,182.3001795943294
2.0,-27.50949144373695,182.36613658513278
2.0,-27.298528425234643,182.4389124344686
2.0,-1.166732999487046,182.44906723562804
2.0,-1.1666936286650176,182.57419768790317
2.0,-1.1666692809455697,182.67277773602927
2.0,-1.1666543169879957,182.75175731051777
2.0,-1.166645160211442,182.81578046958327
2.0,-1.166639906544223,182.867637677462
2.0,-1.1666369392325142,182.90679641642612
2.0,-1.166663735305673,182.93705775880744
2.0,-1.1666377231934568,182.96623858374787
2.0,-1.1666385976614584,182.9930767622738
2.0,-1.1666404964334143,183.0193437246181
2.0,-1.166643130030747,183.0428814890966
2.0,-1.1666464240178158,183.0637036618933
2.0,-1.1666501273438215,183.08210394776006
2.0,-1.1666541922913367,183.09838011982202
2.0,-1.166658396220383,183.11277140910792
2.0,-1.1666621824057335,183.12535730860225
2.0,-1.1666511122442107,183.1333560756697
2.0,-1.1666637580748893,183.13768665330218
2.0,-1.1666699502498536,183.146857377884
2.0,-1.1666707351531058,183.15464215373916
2.0,-1.166671992368643,183.1607099106165
2.0,-1.1666789119493144,183.16654402954717
2.0,-1.1666852722444248,183.17228109919392
2.0,-1.166689904847677,183.17720638216468
2.0,-1.16669276687113,183.1809483489511
2.0,-1.1666697362955112,183.183163856028
2.0,-1.166674587923731,183.18355199129547
2.0,-1.1666915480078914,183.19462114057572
2.0,-1.1666453499517138,183.20317125216636
2.0,-1.166645043014821,183.21444370325804
2.0,-1.1666449862329662,183.22177602887024
2.0,-1.1666448854980829,183.22673027409502
2.0,-1.1666448299815018,183.2299603648336
2.0,-1.1666455115844092,183.2339870594553
2.0,-1.166645078062649,183.2432257544609
2.0,-1.1666448388773574,183.247042453634
2.0,-1.1666448056911738,183.2484412792264
2.0,-1.1666447978837506,183.24903090246565
2.0,-1.1666447967026077,183.24941637587915
2.0,-1.166644794828869,183.24952677292245
2.0,-1.1666447954539416,183.24964842227175
2.0,-1.1666928232270681,183.24979086965558
2.0,-1.1665967670305661,183.24979086966343
2.0,-1.1666533783025315,183.24988235871078
2.0,-1.1666362119313214,183.2498823587235
2.0,-1.1666933095874392,183.2499358777876
2.0,-1.1665962806664905,183.24993587782177
2.0,-1.1666447951265961,183.24995725935722
2.0,-538.1107857968451,183.25002718715527
2.0,-32.43369364802453,183.25002718715527
2.0,-15.305647158231148,183.25002718715527
2.0,-26.461660742139955,183.25002718715527
2.0,-138.6848353523387,183.25002718715527
2.0,-523.9906047255743,183.25002718715527
2.0,-2115.419855717678,183.25002718715527
2.0,-27.137166628345657,183.25002718715527
2.0,-568.1514271071914,183.25002718715527
2.0,-2024.0697914737668,183.25002718715527
2.0,-596.4736705129079,183.25002718715527
2.0,-189.8641847757588,183.25002718715527
2.0,-28.791847572618646,183.25002718715527
2.0,-1831.5451747993507,183.25002718715527
2.0,-2088.0842087325113,183.25002718715527
2.0,-1769.882007981148,183.25002718715527
2.0,-1513.7011664988106,183.25002718715527
2.0,-1478.138608222963,183.25002718715527
2.0,-1401.8799349263502,183.25002718715527
2.0,-1357.0574246018698,183.25002718715527
2.0,-1241.2384630344832,183.25002718715527
2.0,-1219.1864232294295,183.25002718715527
2.0,-997.944422844511,183.25002718715527
2.0,-816.2278489238622,183.25002718715527
2.0,-1167.5961212150148,183.25002718715527
2.0,-784.4885117113336,183.25002718715527
2.0,-2081.2870729376546,183.25002718715527
2.0,-757.8260801025992,183.25002718715527
2.0,-8.995247266044093,183.25002718715527
2.0,-615.4278677722613,183.25002718715527
2.0,-23.037996317144806,183.25002718715527
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
2.0,-inf,
3.0,-1.749967192679509,-274.87493985790354
3.0,-1.7499671926838205,-274.87488880009516
3.0,-1.7499671926146227,-274.87478087736827
3.0,-1.7499315799557553,-274.87468448970844
3.0,-1.7500028053612213,-274.87468448962557
3.0,-1.7499671926059823,-274.87457092389013
3.0,-1.7499671927819034,-274.874523688124
3.0,-1.7499671931449279,-274.8742565396378
3.0,-1.749967193961839,-274.87399576265096
3.0,-1.7499671960715806,-274.8735629250241
3.0,-1.7499672022418373,-274.8728492105229
3.0,-1.7499672284864318,-274.8714613366389
3.0,-1.7499673401342406,-274.8683213999017
3.0,-1.7499681476558768,-274.8597393628246
3.0,-1.7499696106678146,-274.8389504583979
3.0,-1.749967310303529,-274.829890430476
3.0,-1.7499674976741864,-274.82262272301364
3.0,-1.7499678376542533,-274.81147567060873
3.0,-1.7499680292926285,-274.7949779397845
3.0,-1.749969065196318,-274.7696149279371
3.0,-1.7501249837276567,-274.75037720231995
3.0,-1.7500678061546888,-274.72546713427806
3.0,-1.750051305902655,-274.72460242676885
3.0,-1.7501290970554735,-274.7196135555125
3.0,-1.7501194411284497,-274.7111935490025
3.0,-1.7501037981148684,-274.7001127649859
3.0,-1.750082338298911,-274.6872021851853
3.0,-1.7500589860483051,-274.67407718779674
3.0,-1.7500547386336405,-274.66042470113285
